property_type,society,price,sector,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
house,,0.74,sector 105,7400.0,1000.0,Built Up area: 1000 (92.9 sq.m.),3,3,No,2.0,,Undefined,,1000.0,,0,0,0,0,0,1,0.0,333.3333333333333
flat,the lions cghs,2.05,sector 56,7884.0,2600.0,Super Built up area 2600(241.55 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4,4,3+,6.0,South,Relatively New,2600.0,2500.0,2400.0,0,0,0,0,1,2,101.0,650.0
house,eros rosewood city,3.75,sector 49,22046.0,1701.0,Plot area 189(158.03 sq.m.),3,3,1,2.0,South,Old Property,,1701.0,,0,0,0,1,0,2,6.0,567.0
flat,shree vardhman flora,0.92,sector 90,4717.0,1950.0,Carpet area: 1950 (181.16 sq.m.),3,3,2,6.0,North,Relatively New,,,1950.0,1,0,0,0,0,2,49.0,650.0
flat,silverglades hightown residences,4.2,sector 43,19767.0,2125.0,Super Built up area 2150(199.74 sq.m.),3,4,2,7.0,East,Under Construction,2150.0,,,0,0,0,0,0,1,42.0,708.3333333333334
flat,pareena coban residences,1.6,sector 99a,8000.0,2000.0,Super Built up area 2000(185.81 sq.m.),3,3,3,6.0,,Under Construction,2000.0,,,0,0,0,0,0,1,0.0,666.6666666666666
house,,0.7,sector 62,4117.0,1700.0,Plot area 1700(157.94 sq.m.),4,4,1,2.0,,Moderately Old,,1700.0,,0,0,0,0,0,1,0.0,425.0
house,uppal southend,3.75,sector 49,25562.0,1467.0,Plot area 163(136.29 sq.m.),2,6,3,3.0,East,Moderately Old,,1467.0,,0,0,0,0,1,1,49.0,733.5
flat,shree vardhman victoria,1.55,sector 70,7948.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3,5,3,8.0,South,Relatively New,1950.0,,1161.0,0,1,0,0,0,1,174.0,650.0
flat,piedmont taksila heights,0.9,sector 37c,5855.0,1537.0,Built Up area: 1537 (142.79 sq.m.),3,3,3,9.0,South-West,Moderately Old,,1537.0,,0,0,0,0,0,2,94.0,512.3333333333334
flat,imperia the esfera,0.87,sector 37c,5513.0,1578.0,Super Built up area 1578(146.6 sq.m.),2,3,3+,9.0,North-East,New Property,1578.0,,,1,0,0,0,0,1,49.0,789.0
flat,ss the leaf,1.24,sector 85,7122.0,1741.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1730 sq.ft. (160.72 sq.m.)Carpet area: 1720 sq.ft. (159.79 sq.m.),2,2,3,10.0,West,Relatively New,1741.0,1730.0,1720.0,0,0,0,0,0,1,49.0,870.5
house,,0.68,sector 3,3874.0,1755.0,Built Up area: 1755 (163.04 sq.m.),5,3,No,1.0,,Undefined,,1755.0,,0,0,0,0,0,1,0.0,351.0
flat,g l s arawali homes,0.26,sohna,4513.0,576.0,Super Built up area 576(53.51 sq.m.),2,2,2,1.0,,Moderately Old,576.0,,,0,0,0,0,0,1,0.0,288.0
flat,godrej summit,0.85,sector 104,5878.0,1446.0,Super Built up area 1446(134.34 sq.m.)Built Up area: 1269 sq.ft. (117.89 sq.m.)Carpet area: 777 sq.ft. (72.19 sq.m.),2,2,3+,10.0,East,Relatively New,1446.0,1269.0,777.0,1,0,0,0,0,1,79.0,723.0
flat,m3m merlin,3.4,sector 67,14418.0,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1708 sq.ft. (158.68 sq.m.),3,4,3,16.0,North-West,Relatively New,2358.0,,1708.0,0,1,0,0,0,2,174.0,786.0
house,sare crescent parc royal greens phase 1,0.85,sector 92,4877.0,1743.0,Built Up area: 1743 (161.93 sq.m.),4,4,3,4.0,,Undefined,,1743.0,,0,0,0,0,0,1,0.0,435.75
house,,0.9,sector 54,10000.0,900.0,Plot area 900(83.61 sq.m.),2,4,3+,4.0,,Moderately Old,,900.0,,0,0,0,0,0,1,7.0,450.0
flat,ats tourmaline,1.4,sector 109,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.),3,3,3+,5.0,East,Relatively New,1750.0,1466.0,,0,0,0,0,0,1,44.0,583.3333333333334
flat,ireo skyon,3.7,sector 60,13214.0,2800.0,Super Built up area 2800(260.13 sq.m.),4,5,3,10.0,South,Relatively New,2800.0,,,0,1,0,0,0,2,165.0,700.0
flat,parsvnath green ville,1.5,sector 48,8787.0,1707.0,Super Built up area 1707(158.59 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,1.0,North,Old Property,1707.0,1600.0,1400.0,0,0,0,0,0,2,128.0,569.0
flat,tulip violet,1.2,sector 69,8888.0,1350.0,Super Built up area 1350(125.42 sq.m.),2,3,1,0.0,North-West,Relatively New,1350.0,,,0,0,0,0,0,1,150.0,675.0
flat,the pearl apartmen,0.43,sector 15,5584.0,770.0,Carpet area: 770 (71.54 sq.m.),2,2,1,2.0,,Relatively New,,,770.0,0,0,0,0,0,2,28.0,385.0
flat,tarc maceo,0.95,sector 91,5954.0,1596.0,Super Built up area 1310(121.7 sq.m.),2,2,2,10.0,East,Relatively New,1310.0,,,0,0,0,0,0,1,77.0,798.0
flat,parsvnath green ville,3.3,sector 48,9984.0,3305.0,Super Built up area 3905(362.79 sq.m.)Built Up area: 3305 sq.ft. (307.04 sq.m.),5,5,3+,4.0,,Old Property,3905.0,3305.0,,0,1,0,0,0,1,71.0,661.0
flat,emaar mgf emerald floors premier,2.85,sector 65,14430.0,1975.0,Super Built up area 1975(183.48 sq.m.),4,4,3+,0.0,West,Relatively New,1975.0,,,1,1,0,0,0,2,151.0,493.75
flat,la vida by tata housing,2.7,sector 113,16363.0,1650.0,Built Up area: 2217 (205.97 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,4,3+,4.0,North-West,Relatively New,,2217.0,1650.0,0,1,0,0,0,2,49.0,550.0
flat,bestech park view residency,1.36,sector 23,7646.0,1779.0,Super Built up area 1780(165.37 sq.m.),3,3,3+,5.0,South-West,Moderately Old,1780.0,,,0,0,0,0,0,1,84.0,593.0
flat,godrej,2.5,sector 79,11141.0,2244.0,Built Up area: 2244 (208.47 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3+,5.0,,Undefined,,2244.0,1800.0,0,0,0,0,0,1,0.0,748.0
flat,signature global rosellia,0.45,sector 95a,8754.0,514.0,Carpet area: 514 (47.75 sq.m.),2,2,2,14.0,,New Property,,,514.0,0,0,0,0,0,1,24.0,257.0
flat,godrej summit,1.25,sector 104,6778.0,1844.0,Super Built up area 1844(171.31 sq.m.),3,4,3+,12.0,East,Relatively New,1844.0,,,0,1,0,0,1,1,79.0,614.6666666666666
flat,conscient elevate,4.25,sector 59,18518.0,2295.0,Super Built up area 2295(213.21 sq.m.),3,4,3,3.0,,Under Construction,2295.0,,,0,0,0,0,0,1,0.0,765.0
house,,2.9,sector 23,11600.0,2500.0,Plot area 2500(232.26 sq.m.),4,4,3,2.0,,Relatively New,,2500.0,,0,1,0,0,0,2,43.0,625.0
flat,dlf the skycourt,1.55,sector 86,8035.0,1929.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,12.0,North-East,Relatively New,1929.0,1500.0,1300.0,0,0,0,0,1,0,166.0,643.0
flat,dlf garden city floors,1.7,sector 92,8588.0,1980.0,Super Built up area 1630(151.43 sq.m.),3,4,2,1.0,,Under Construction,1630.0,,,0,0,0,0,0,1,63.0,660.0
flat,dlf the skycourt,2.2,sector 86,11500.0,1913.0,Super Built up area 1930(179.3 sq.m.),3,3,1,7.0,,Relatively New,1930.0,,,0,0,0,1,0,0,77.0,637.6666666666666
house,,7.5,sector 14,16600.0,4518.0,Plot area 502(419.74 sq.m.),3,3,2,1.0,West,Old Property,,4518.0,,1,1,0,1,0,2,27.0,1506.0
flat,signature andour heights,0.59,sector 71,8428.0,700.0,Super Built up area 700(65.03 sq.m.)Built Up area: 639 sq.ft. (59.37 sq.m.)Carpet area: 540.89 sq.ft. (50.25 sq.m.),2,2,1,6.0,North-East,Moderately Old,700.0,639.0,540.89,0,0,0,0,0,1,67.0,350.0
flat,bestech altura,1.9,sector 79,9000.0,2111.0,Carpet area: 2150 (199.74 sq.m.),3,4,2,11.0,,New Property,,,2150.0,0,1,0,0,0,1,49.0,703.6666666666666
flat,signature global park 4,0.82,sector 36 sohna,7585.0,1081.0,Super Built up area 1081(100.43 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),3,2,2,2.0,,New Property,1081.0,,650.0,0,0,0,0,0,1,8.0,360.3333333333333
flat,dlf the ultima,2.3,sector 81,10936.0,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1617 sq.ft. (150.22 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,19.0,East,Relatively New,2103.0,1617.0,1257.0,1,1,0,1,1,0,49.0,701.0
flat,bptp astaire gardens,1.7,sector 70a,8947.0,1900.0,Carpet area: 1900 (176.52 sq.m.),4,3,3,1.0,North-East,Relatively New,,,1900.0,0,0,0,0,0,2,49.0,475.0
flat,m3m the marina,1.02,sector 68,8095.0,1260.0,Super Built up area 1260(117.06 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2,2,2,11.0,North-East,Relatively New,1260.0,1250.0,800.0,0,0,0,0,1,2,49.0,630.0
flat,bptp terra,1.65,sector 37d,8790.0,1877.0,Super Built up area 1877(174.38 sq.m.),3,3,2,15.0,East,Relatively New,1877.0,,,0,0,0,0,0,1,116.0,625.6666666666666
flat,ats triumph,4.45,sector 104,6846.0,6500.0,Carpet area: 6500 (603.87 sq.m.),4,5,3+,27.0,North,Relatively New,,,6500.0,0,0,0,0,0,1,110.0,1625.0
house,vipul tatvam villa,7.25,sector 48,22377.0,3240.0,Plot area 360(33.45 sq.m.),4,4,3,2.0,,Relatively New,,360.0,,1,1,1,1,0,2,103.0,810.0
flat,smart world orchard,2.2,sector 61,13500.0,1630.0,Carpet area: 1600 (148.64 sq.m.),3,3,2,1.0,North-East,Under Construction,,,1600.0,0,0,0,0,0,1,49.0,543.3333333333334
flat,shapoorji pallonji joyville gurugram,1.26,sector 102,10370.0,1215.0,Super Built up area 1215(112.88 sq.m.),2,2,3,7.0,East,Relatively New,1215.0,,,0,0,0,0,0,2,49.0,607.5
flat,godrej nature plus,1.5,sector-33 sohna,10200.0,1471.0,Carpet area: 1385 (128.67 sq.m.),2,2,3+,2.0,South-East,Under Construction,,,1385.0,0,0,0,0,0,1,87.0,735.5
flat,pyramid urban homes 2,0.44,sector 86,7321.0,601.0,Carpet area: 601 (55.83 sq.m.),2,2,2,6.0,East,Relatively New,,,601.0,0,0,0,0,0,2,63.0,300.5
flat,smart world gems,1.2,sector 89,8433.0,1423.0,Built Up area: 1423 (132.2 sq.m.)Carpet area: 920 sq.ft. (85.47 sq.m.),3,3,2,2.0,East,Undefined,,1423.0,920.0,0,0,0,0,0,1,45.0,474.3333333333333
flat,ansal heights 86,1.25,sector 86,7396.0,1690.0,Super Built up area 1690(157.01 sq.m.),3,2,1,2.0,,New Property,1690.0,,,0,0,0,0,0,1,100.0,563.3333333333334
flat,shree shyam residency,0.23,block a sector 4,5000.0,460.0,Carpet area: 460 (42.74 sq.m.),1,1,1,2.0,South,Relatively New,,,460.0,0,0,0,0,0,1,9.0,460.0
flat,hsiidc sidco shivalik apartments,0.48,sector 1 imt manesar,3840.0,1250.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 770 sq.ft. (71.54 sq.m.),2,2,3,7.0,South,Moderately Old,1250.0,,770.0,0,0,0,0,0,1,88.0,625.0
flat,sidhivinayak apartments,1.9,sector 55,10555.0,1800.0,Carpet area: 1800 (167.23 sq.m.),4,3,3+,9.0,North,Moderately Old,,,1800.0,0,0,0,1,0,0,35.0,450.0
flat,citizen apartment,3.55,sector 51,6826.0,5201.0,Built Up area: 5200 (483.1 sq.m.)Carpet area: 4700 sq.ft. (436.64 sq.m.),5,6,3+,11.0,North,Moderately Old,,5200.0,4700.0,1,1,1,1,0,2,157.0,1040.2
flat,capital residences 360,1.68,sector 70a,8502.0,1976.0,Super Built up area 1976(183.58 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1560 sq.ft. (144.93 sq.m.),3,3,3+,5.0,North-East,New Property,1976.0,1900.0,1560.0,0,1,0,0,0,1,141.0,658.6666666666666
flat,sare crescent parc,0.49,sector 92,4909.0,998.0,Carpet area: 998 (92.72 sq.m.),2,2,2,2.0,,Relatively New,,,998.0,0,0,0,0,0,1,96.0,499.0
flat,ats triumph,2.65,sector 104,8412.0,3150.0,Super Built up area 3150(292.64 sq.m.)Carpet area: 2650 sq.ft. (246.19 sq.m.),4,4,3+,14.0,East,Relatively New,3150.0,,2650.0,0,1,0,0,0,1,21.0,787.5
flat,krisumi waterfall residences,3.65,sector 36a,14381.0,2538.0,Super Built up area 2538(235.79 sq.m.),3,3,2,17.0,East,New Property,2538.0,,,0,0,0,0,0,1,31.0,846.0
flat,imperia the esfera,0.87,sector 37c,5513.0,1578.0,Super Built up area 1578(146.6 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1110 sq.ft. (103.12 sq.m.),2,3,3+,5.0,North-West,Relatively New,1578.0,1300.0,1110.0,1,0,0,0,0,1,109.0,789.0
flat,signature global solera,0.28,sector 107,5674.0,493.0,Carpet area: 489 (45.43 sq.m.),2,2,2,6.0,West,Relatively New,,,489.0,0,0,0,0,0,1,45.0,246.5
flat,lotus elise,0.95,sector 99,6551.0,1450.0,Carpet area: 1450 (134.71 sq.m.),2,3,3,7.0,,Relatively New,,,1450.0,0,1,0,0,0,1,0.0,725.0
house,,5.6,sector 55,20741.0,2700.0,Plot area 300(250.84 sq.m.),6,4,3,3.0,East,Old Property,,2700.0,,0,1,0,0,0,2,41.0,450.0
flat,ats triumph,2.6,sector 104,8253.0,3150.0,Super Built up area 3150(292.64 sq.m.),4,4,3+,12.0,South,Relatively New,3150.0,,,0,1,0,0,0,1,118.0,787.5
flat,conscient heritage max,2.5,sector 102,11633.0,2149.0,Super Built up area 2149(199.65 sq.m.),3,4,3+,25.0,North-East,New Property,2149.0,,,1,1,0,0,0,2,56.0,716.3333333333334
flat,central park flower valley,2.15,sector-33 sohna,13522.0,1590.0,Super Built up area 1590(147.72 sq.m.),3,3,3+,1.0,,New Property,1590.0,,,0,0,0,0,0,1,31.0,530.0
flat,signature global park,0.58,sohna,7056.0,822.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,2,3.0,,Undefined,,822.0,600.0,0,0,0,0,0,1,58.0,411.0
flat,central park flower valley,2.5,sector-33 sohna,13270.0,1884.0,Carpet area: 1884 (175.03 sq.m.),3,3,2,1.0,,Undefined,,,1884.0,0,0,0,0,0,1,66.0,628.0
flat,krrish provence estate,7.5,sector 2,7500.0,10000.0,Super Built up area 10000(929.03 sq.m.),5,6,3+,23.0,North-East,Relatively New,10000.0,,,0,1,0,1,1,1,49.0,2000.0
flat,godrej nature plus,1.65,sector-33 sohna,8266.0,1996.0,Carpet area: 1996 (185.43 sq.m.),3,3,3,2.0,,Under Construction,,,1996.0,0,1,0,0,0,1,37.0,665.3333333333334
flat,umang winter hills,1.2,sector 77,6586.0,1822.0,Built Up area: 1822 (169.27 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,3,14.0,East,Undefined,,1822.0,1200.0,0,0,0,0,0,1,46.0,607.3333333333334
flat,emaar mgf the enclave,2.1,sector 66,12352.0,1700.0,Super Built up area 1920(178.37 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,4,2,12.0,North-East,Relatively New,1920.0,1800.0,1700.0,0,1,0,0,0,2,156.0,566.6666666666666
flat,ambience creacions,6.16,sector 22,20533.0,3000.0,Carpet area: 3000 (278.71 sq.m.),4,5,3+,10.0,South-East,New Property,,,3000.0,0,1,0,1,0,2,49.0,750.0
flat,dlf new town heights,1.4,sector 86,5942.0,2356.0,Super Built up area 2356(218.88 sq.m.),4,4,3+,20.0,South-East,Relatively New,2356.0,,,0,1,0,1,0,1,65.0,589.0
flat,shree vardhman victoria,1.65,sector 70,8461.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1267 sq.ft. (117.71 sq.m.),3,4,3,1.0,North,Relatively New,1950.0,,1267.0,0,1,0,0,0,0,167.0,650.0
flat,shree vardhman victoria,1.62,sector 70,8307.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3,5,3,9.0,North,Relatively New,1950.0,,1161.0,0,1,0,0,0,1,43.0,650.0
flat,m3m merlin,2.65,sector 67,12945.0,2047.0,Super Built up area 2047(190.17 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,3,3,0.0,North-East,Relatively New,2047.0,1900.0,1700.0,0,0,0,0,1,2,174.0,682.3333333333334
flat,orchid petals,1.95,sector 49,9972.0,1955.0,Super Built up area 1805(167.69 sq.m.),3,3,3,2.0,East,Old Property,1805.0,,,0,0,0,0,0,2,90.0,651.6666666666666
flat,gls arawali homes,0.28,sohna,4307.0,650.0,Super Built up area 650(60.39 sq.m.),2,2,2,12.0,,New Property,650.0,,,0,0,0,0,0,1,0.0,325.0
flat,chd avenue,1.35,sector 71,5744.0,2350.0,Super Built up area 2350(218.32 sq.m.),4,4,3,8.0,North-West,Moderately Old,2350.0,,,0,1,0,0,0,1,26.0,587.5
flat,vatika lifestyle homes,1.3,sector 83,4545.0,2860.0,Super Built up area 2860(265.7 sq.m.),3,3,1,6.0,North-West,Relatively New,2860.0,,,0,0,0,0,0,1,79.0,953.3333333333334
flat,sare green parc,0.85,sector 92,6741.0,1261.0,Built Up area: 1261 (117.15 sq.m.),3,2,2,14.0,,Undefined,,1261.0,,0,0,0,0,0,1,0.0,420.3333333333333
flat,vatika sovereign park,3.25,sector 99,9672.0,3360.0,Super Built up area 3360(312.15 sq.m.),4,4,3+,2.0,,New Property,3360.0,,,0,1,0,0,0,1,123.0,840.0
flat,alpha corp gurgaonone,2.28,sector 84,8769.0,2600.0,Super Built up area 3434(319.03 sq.m.)Carpet area: 2600 sq.ft. (241.55 sq.m.),4,4,3+,8.0,South-East,Relatively New,3434.0,,2600.0,0,1,0,0,0,1,61.0,650.0
flat,smart world orchard,2.5,sector 61,16139.0,1549.0,Built Up area: 1549 (143.91 sq.m.),3,3,1,1.0,East,Undefined,,1549.0,,0,0,0,0,0,1,61.0,516.3333333333334
flat,shapoorji pallonji joyville gurugram,1.95,sector 102,17285.0,1128.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128.09 sq.ft. (104.8 sq.m.),3,3,3,12.0,North-East,New Property,1852.0,,1128.09,0,0,1,0,0,1,72.0,376.0
house,international city by sobha phase 1,5.75,sector 109,16428.0,3500.0,Plot area 272(25.27 sq.m.)Built Up area: 4800 sq.ft. (445.93 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4,4,2,3.0,South-East,Relatively New,,4800.0,3500.0,0,1,0,0,0,1,146.0,875.0
flat,dlf the ultima,3.25,sector 81,11805.0,2753.0,Super Built up area 2753(255.76 sq.m.),4,4,3+,11.0,North-West,Moderately Old,2753.0,,,0,1,0,0,0,1,28.0,688.25
house,unitech uniworld resorts,8.5,sector 33,17820.0,4770.0,Plot area 530(443.15 sq.m.),5,5,3+,3.0,North,New Property,,4770.0,,1,1,1,1,0,2,145.0,954.0
flat,sidhartha ncr one phase,0.43,sector 95,3152.0,1364.0,Super Built up area 1364(126.72 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2,2,2,6.0,North,Relatively New,1364.0,1300.0,1020.0,0,0,0,0,0,1,120.0,682.0
flat,vasant appartments,1.7,sector 14,7391.0,2300.0,Carpet area: 2300 (213.68 sq.m.),5,5,2,2.0,North-West,Old Property,,,2300.0,1,0,1,1,0,0,71.0,460.0
flat,sare homes,0.95,sector 92,4250.0,2235.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4,3,2,16.0,East,New Property,2000.0,1983.0,1900.0,0,0,0,0,0,1,95.0,558.75
flat,signature global park,0.54,sohna,7248.0,745.0,Carpet area: 745 (69.21 sq.m.),2,1,3,1.0,,New Property,,,745.0,0,0,0,0,0,1,65.0,372.5
flat,m3m heights,3.29,sector 65,17997.0,1828.0,Super Built up area 1828(169.83 sq.m.),3,3,3,33.0,East,New Property,1828.0,,,0,0,0,0,0,1,49.0,609.3333333333334
flat,umang winter hills,0.71,sector 77,5305.0,1338.0,Super Built up area 1342(124.68 sq.m.)Carpet area: 810 sq.ft. (75.25 sq.m.),2,2,2,6.0,North-West,Relatively New,1342.0,,810.0,1,0,0,0,0,1,108.0,669.0
house,vatika signature villas,4.7,sector 82,21759.0,2160.0,Plot area 240(200.67 sq.m.),3,3,3+,3.0,,New Property,,2160.0,,0,1,0,0,0,1,33.0,720.0
flat,sare homes,0.5,sector 92,4237.0,1180.0,Super Built up area 1180(109.63 sq.m.),3,3,2,1.0,North,Relatively New,1180.0,,,0,0,0,0,0,1,26.0,393.3333333333333
flat,godrej air,1.05,sector 85,10603.0,990.0,Built Up area: 97 Carpet area: 92 sq.m.,2,2,1,15.0,East,Under Construction,,97.0,92.0,0,0,0,0,0,1,45.0,495.0
flat,m3m capital,1.83,sector 113,13969.0,1310.0,Built Up area: 1310 (121.7 sq.m.),2,2,0,7.0,,Undefined,,1310.0,,0,0,0,0,0,1,68.0,655.0
house,,0.07,sohna,2525.0,277.0,Plot area 33(27.59 sq.m.),1,1,No,1.0,,Relatively New,,33.0,,0,0,0,0,0,1,0.0,277.0
flat,emaar mgf emerald floors premier,2.35,sector 65,14242.0,1650.0,Built Up area: 1650 (153.29 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,3,2.0,South-West,Relatively New,,1650.0,1200.0,1,1,0,0,0,1,158.0,550.0
flat,bestech park view ananda,0.88,sector 81,8042.0,1094.0,Super Built up area 1360(126.35 sq.m.)Carpet area: 1094 sq.ft. (101.64 sq.m.),2,2,3,8.0,West,Relatively New,1360.0,,1094.0,1,0,0,0,0,2,95.0,547.0
flat,sare homes,0.68,sector 92,5238.0,1298.0,Carpet area: 1298 (120.59 sq.m.),3,3,2,11.0,North-West,Relatively New,,,1298.0,0,0,0,1,0,1,100.0,432.6666666666667
flat,ansal heights 86,0.82,sector 86,6029.0,1360.0,Super Built up area 1360(126.35 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,1,12.0,,New Property,1360.0,1300.0,1000.0,0,0,0,0,0,1,49.0,680.0
house,,5.5,sector 48,23504.0,2340.0,Plot area 260(217.39 sq.m.),4,4,2,2.0,North,Relatively New,,2340.0,,0,1,0,0,0,2,22.0,585.0
flat,orchid petals,4.21,sector 49,11835.0,3557.0,Super Built up area 3557(330.46 sq.m.),5,6,3+,14.0,South-East,Relatively New,3557.0,,,0,1,0,1,0,1,35.0,711.4
flat,umang monsoon breeze,1.15,sector 78,5284.0,2176.0,Super Built up area 2176(202.16 sq.m.),3,3,3,9.0,,Moderately Old,2176.0,,,0,1,0,0,1,1,22.0,725.3333333333334
flat,godrej aria,0.95,sector 79,6551.0,1450.0,Carpet area: 1450 (134.71 sq.m.),2,2,3,5.0,East,Relatively New,,,1450.0,0,0,0,0,0,2,174.0,725.0
house,,12.5,sector 50,40611.0,3078.0,Plot area 342(285.96 sq.m.),6,5,3,4.0,East,Moderately Old,,3078.0,,1,1,0,1,0,2,23.0,513.0
flat,rk tower,0.95,sector 23,9595.0,990.0,Carpet area: 990 (91.97 sq.m.),2,2,1,1.0,South-East,Relatively New,,,990.0,0,0,0,0,0,1,99.0,495.0
flat,deepak minda,1.25,sector 1a imt manesar,4716.0,2651.0,Carpet area: 2650 (246.19 sq.m.),3,3,3+,6.0,,Moderately Old,,,2650.0,0,1,0,0,0,1,44.0,883.6666666666666
house,sushant lok 1 builder floors,13.0,sector 43,48148.0,2700.0,Plot area 300(250.84 sq.m.),3,3,3+,4.0,North,New Property,,2700.0,,0,0,0,1,0,2,7.0,900.0
house,signature global city,1.27,sector 37d,8089.0,1570.0,Plot area 1570(145.86 sq.m.),3,3,3,4.0,East,Under Construction,,1570.0,,0,0,0,1,0,1,89.0,523.3333333333334
flat,signature andour heights,0.39,sector 71,9846.0,396.0,Super Built up area 325(30.19 sq.m.),1,1,2,1.0,,New Property,325.0,,,0,0,0,0,0,1,0.0,396.0
house,,1.45,sector 56,26852.0,540.0,Plot area 60(5.57 sq.m.),1,4,3+,4.0,East,Relatively New,,60.0,,0,0,1,0,0,1,70.0,540.0
flat,woodstock floors,1.05,sector 50,10627.0,988.0,Carpet area: 988 (91.79 sq.m.),2,2,2,2.0,North,Moderately Old,,,988.0,0,0,0,0,0,1,53.0,494.0
house,,8.0,sector 38,25616.0,3123.0,Built Up area: 347 (32.24 sq.m.)Carpet area: 215 sq.ft. (19.97 sq.m.),10,10,3+,1.0,North,Undefined,,347.0,215.0,0,0,0,0,0,1,0.0,312.3
flat,dlf regency park,1.6,sector 28,14545.0,1100.0,Carpet area: 1100 (102.19 sq.m.),2,2,2,3.0,North,Relatively New,,,1100.0,0,0,0,0,0,1,52.0,550.0
flat,central park flower valley,1.55,sector-33 sohna,11923.0,1300.0,Carpet area: 1300 (120.77 sq.m.),3,3,3+,7.0,North-East,New Property,,,1300.0,0,0,0,0,0,2,28.0,433.3333333333333
house,bptp visionnaire,4.7,sector 70a,18008.0,2610.0,Plot area 290(242.48 sq.m.),4,4,3+,3.0,North-East,New Property,,2610.0,,0,0,0,0,1,1,35.0,652.5
flat,deepak minda,1.25,sector 1a imt manesar,4715.0,2651.0,Carpet area: 2651 (246.29 sq.m.),4,4,3+,6.0,,Moderately Old,,,2651.0,0,0,0,0,0,2,44.0,662.75
flat,sare homes,0.95,sector 92,4871.0,1950.0,Super Built up area 1950(181.16 sq.m.),4,3,3,13.0,,New Property,1950.0,,,0,0,0,0,0,1,0.0,487.5
flat,sbr apartment,0.68,sector 1a imt manesar,4456.0,1526.0,Built Up area: 1526 (141.77 sq.m.),3,3,3,2.0,,Moderately Old,,1526.0,,0,0,0,0,0,1,0.0,508.6666666666667
flat,ireo skyon,3.8,sector 60,13571.0,2800.0,Super Built up area 2800(260.13 sq.m.)Built Up area: 2791 sq.ft. (259.29 sq.m.)Carpet area: 2768 sq.ft. (257.16 sq.m.),4,5,3,15.0,East,Moderately Old,2800.0,2791.0,2768.0,0,1,0,0,0,2,145.0,700.0
house,landmark house,2.75,sector 43,25463.0,1080.0,Plot area 120(100.34 sq.m.),3,3,1,2.0,South-East,Moderately Old,,1080.0,,0,0,0,1,0,1,21.0,360.0
house,,6.4,sector 14,20317.0,3150.0,Plot area 350(292.64 sq.m.)Built Up area: 349 sq.yards (291.81 sq.m.)Carpet area: 348 sq.yards (290.97 sq.m.),6,6,3+,3.0,North,Old Property,,349.0,348.0,0,0,0,0,1,1,35.0,525.0
